FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 02,617,62643.84,61964.902,15691.9946,3/9/14 20:04,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 03,912,105478.28,101000.9568,30106.8458,3/9/14 20:53,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 04,1147,94323.92,104278.5616,12946.8656,3/9/14 22:25,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 05,786,72608.94,74220.6724,22373.2714,3/9/14 23:29,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer,52719,20058869.78,17282965.56,14912885.6,6/9/14 22:10,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer/Game Betting/Set 01,728,104325.6,93973.5466,35720.1044,6/9/14 20:41,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer/Game Betting/Set 02,1361,192977.7,211765.4996,28855.7716,6/9/14 21:12,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer/Game Betting/Set 03,1534,134351.66,105195.3214,73509.8482,6/9/14 22:05,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori,68896,26122380.42,11152109.94,27666006.92,6/9/14 18:29,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 01,840,78061.14,51981.6722,59818.741,6/9/14 16:45,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 02,851,61003.42,53997.3832,33498.5364,6/9/14 17:09,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 03,1806,96358.44,95538.9602,33633.577,6/9/14 17:44,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 04,860,63078.88,69165.529,17219.2388,6/9/14 18:43,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Third Round Matches/A Mannarino v Bautista Agut,6360,1361378.93,1616578.245,320110.4772,1/9/14 0:50,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Third Round Matches/Berdych v Gabashvili,9394,2336134.39,2525391.686,698095.9888,1/9/14 0:02,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Third Round Matches/F Lopez v Thiem,11215,2714619.96,2472558.196,1489579.692,1/9/14 0:34,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Third Round Matches/G Dimitrov v Goffin,10373,2037365.47,2291998.028,1020807.796,1/9/14 3:20,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Third Round Matches/Kohlschreiber v Isner,527,25815.36,24520.2674,21737.816,1/9/14 10:00,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Third Round Matches/M Granollers v Federer,11944,4849445.18,5185960.1,1578891.872,1/9/14 0:23,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Third Round Matches/M Granollers v Federer/Game Betting/Set 04,65,1621.42,1797.0312,585.8364,1/9/14 0:16,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Third Round Matches/Monfils v Gasquet,8636,1703914.56,2186710.168,453893.6296,1/9/14 2:20,USA,"Queens, NY"
Group A/US Open 2014/Mixed Doubles/Barty/Peers v Townsend/Young,719,29553,21723.489,23489.4688,1/9/14 16:35,USA,"Queens, NY"
Group A/US Open 2014/Mixed Doubles/Chan/Hutchins v Peschke/Matkowski,611,86817.43,81091.2689,70648.2454,1/9/14 22:49,USA,"Queens, NY"
Group A/US Open 2014/Mixed Doubles/Mirza/Soares v Chan/Hutchins,2531,161427.38,176029.5326,56650.9682,3/9/14 23:32,USA,"Queens, NY"
Group A/US Open 2014/Mixed Doubles/Mirza/Soares v Spears/Gonzalez,3392,991074.72,1225751.267,167312.7488,5/9/14 17:38,USA,"Queens, NY"
Group A/US Open 2014/Mixed Doubles/Mirza/Soares v Srebotnik/Bopanna,344,9006.2,8440.415,7893.1864,2/9/14 0:48,USA,"Queens, NY"
Group A/US Open 2014/Mixed Doubles/Spears/Gonzalez v Black/Paes,453,20727.24,10380.8334,24426.0634,2/9/14 0:32,USA,"Queens, NY"
Group A/US Open 2014/Mixed Doubles/Spears/Gonzalez v Townsend/Young,628,75134.2,80742.943,26069.707,3/9/14 16:15,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament,28048,1374266.1,1687919.178,10032005.05,7/9/14 22:12,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Black/Mirza v Diyas/Xu,1511,159571.96,179387.559,15716.124,2/9/14 21:44,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Black/Mirza v Jankovic/Koukalova,1019,51474.38,55859.108,13199.0486,1/9/14 21:21,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Date-Krumm/Zahlavova Strycova v Hsieh/Peng,900,31450.04,33447.602,11885.7166,1/9/14 19:51,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Gajdosova/Tomljanovic v Hingis/Pennetta,711,34627.08,36251.8094,20119.3202,1/9/14 21:13,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Hingis/Pennetta v Black/Mirza,2335,239852.22,297095.417,57768.3296,4/9/14 20:39,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Hingis/Pennetta v Makarova/Vesnina,16108,3653101.03,2064531.376,3431192.885,7/9/14 0:44,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Hingis/Pennetta v Peschke/Srebotnik,1238,92375.84,94980.9938,37685.6828,2/9/14 20:43,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Hlavackova/Zheng v Dabrowski/Rosolska,1169,62763.78,69889.699,18852.6362,1/9/14 16:35,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Hlavackova/Zheng v Date-Krumm/Zahlavova Stry,4149,513683.9,541921.8452,221058.1606,3/9/14 19:27,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Kudryavtseva/Rodionova v Peschke/Srebotnik,2674,138585.92,143706.9604,74409.0974,1/9/14 19:35,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Makarova/Vesnina v Date-Krumm/Zahlavova Stry,6949,1093217.58,1143642.823,430754.1222,4/9/14 17:03,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Doubles Matches/Williams/Williams v Makarova/Vesnina,13747,1302597.2,1168481.926,1014064.324,2/9/14 18:12,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Bencic v J Jankovic,11030,2514124.6,2080719.787,1806149.333,1/9/14 2:59,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/E Makarova v Bouchard,29567,9196778.54,11591932.59,2548711.774,1/9/14 21:04,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/E Makarova v Bouchard/Game Betting/Set 01,30,3056.16,862.0896,3320.4038,1/9/14 19:53,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/E Makarova v Bouchard/Game Betting/Set 02,57,6671.56,9021.2372,60.778,1/9/14 20:57,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Krunic v Azarenka,32144,12536244.78,15050278.12,2599656.801,2/9/14 1:40,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Krunic v Azarenka/Game Betting/Set 01,13,1903.34,1502.541,967.5396,2/9/14 0:02,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Krunic v Azarenka/Game Betting/Set 02,64,9619.72,13810.2656,995.723,2/9/14 0:53,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Krunic v Azarenka/Game Betting/Set 03,93,5338.36,4351.0474,2914.5724,2/9/14 1:40,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/L Safarova v S Peng,8568,1397816.74,1539212.493,655111.604,1/9/14 1:38,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Pennetta v Dellacqua,19691,10023906.98,12103920.03,1553006.948,1/9/14 16:31,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Pennetta v Dellacqua/Game Betting/Set 01,185,8828.78,7146.8038,5494.0204,1/9/14 15:40,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Pennetta v Dellacqua/Game Betting/Set 02,75,5469.64,6708.0908,408.6006,1/9/14 16:22,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Ser Williams v Kanepi,9612,6369540.5,6683760.48,1929738.636,1/9/14 18:02,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Ser Williams v Kanepi/Game Betting/Set 01,66,7328.1,9002.4506,545.943,1/9/14 17:15,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Ser Williams v Kanepi/Game Betting/Set 02,80,6001.64,2291.7216,5922.6704,1/9/14 17:50,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Player Specials,25,165.12,245.4626,137.044,7/9/14 22:17,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Azarenka v E Makarova,36588,15236007.6,14087685.36,9756928.973,3/9/14 18:15,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Azarenka v E Makarova/Game Betting/Set 01,141,17249.18,16019.8488,3483.3484,3/9/14 17:31,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Azarenka v E Makarova/Game Betting/Set 02,204,9073.02,7814.1962,5308.9658,3/9/14 18:10,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Bencic v S Peng,16187,6882753.71,8788641.081,1732521.594,2/9/14 18:15,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Bencic v S Peng/Game Betting/Set 01,13,67.9,84.508,12.9042,2/9/14 17:11,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Bencic v S Peng/Game Betting/Set 02,20,1374.34,1449.9228,8.505,2/9/14 17:56,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Ser Williams v Pennetta,15133,7023113.41,7854726.96,2558708.127,4/9/14 1:18,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Ser Williams v Pennetta/Game Betting/Set 01,214,8362.2,6226.9856,7220.101,4/9/14 0:35,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Ser Williams v Pennetta/Game Betting/Set 02,368,22201.5,24284.404,9717.0664,4/9/14 1:18,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Wozniacki v Errani,8912,3525310.34,3933442.903,1485436.274,3/9/14 2:51,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Wozniacki v Errani/Game Betting/Set 01,55,2874.34,3137.5356,381.2612,3/9/14 1:59,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Wozniacki v Errani/Game Betting/Set 02,190,10877.5,11031.2044,3659.3212,3/9/14 2:41,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Semi Final Matches/S Peng v Wozniacki,34955,24420670.32,29593414.08,3743590.736,5/9/14 19:18,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Semi Final Matches/S Peng v Wozniacki/Game Betting/Set 01,752,40769.56,37842.9744,26618.2396,5/9/14 18:34,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Semi Final Matches/S Peng v Wozniacki/Game Betting/Set 02,515,17514.22,20586.5704,7019.3756,5/9/14 19:52,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Semi Final Matches/Ser Williams v E Makarova,14897,7341974.68,8097258.461,3719070.246,5/9/14 21:41,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Semi Final Matches/Ser Williams v E Makarova/Game Betting/Set 01,492,53271.5,50755.6624,17606.5046,5/9/14 20:59,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/Semi Final Matches/Ser Williams v E Makarova/Game Betting/Set 02,1276,89527.46,70764.4168,53336.8754,5/9/14 21:41,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/The Final/Ser Williams v Wozniacki,35918,17527353.86,19661153.76,5745589.026,7/9/14 22:10,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/The Final/Ser Williams v Wozniacki/Game Betting/Set 01,1879,98587.2,71684.5034,80136.9486,7/9/14 21:03,USA,"Queens, NY"
Group A/US Open 2014/Womens Tournament/The Final/Ser Williams v Wozniacki/Game Betting/Set 02,2299,93526.56,103294.25,37097.2056,7/9/14 21:49,USA,"Queens, NY"
