FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Lindsdals IF v Nosaby IF,552,8193.2,11704.758,7276.1142,6/9/14 12:48,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Lindsdals IF v Nosaby IF/Asian Handicap,10,4148.54,7865.4946,0,,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Norrtalje v Stromsberg,892,17341.23,17656.6264,12593.1046,6/9/14 13:58,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Raslatts v Tenhults,99,1917.32,1372.281,3328.9256,6/9/14 15:50,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Vasteras IK v Aspudden-Tellus,692,12848.64,12296.1802,8726.8886,6/9/14 14:50,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Vasteras IK v Aspudden-Tellus/Asian Handicap,14,2602.72,0,4860.1934,,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 07 September/Rynninge v Karlslunds,2051,72054.96,76209.1966,47065.3078,7/9/14 13:52,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 07 September/Rynninge v Karlslunds/Asian Handicap,2,6.58,7.896,0,,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 07 September/Sollentuna FF v Gamla Upsala,1170,13509.03,14711.6594,13506.6904,7/9/14 15:54,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 07 September/Sollentuna FF v Gamla Upsala/Asian Handicap,31,7565.28,13159.731,1636.5114,,Sweden,Stockholm
Swiss Soccer/Swiss Challenge League/Fixtures 01 September/Schaffhausen v Winterthur,10116,223453.82,198526.1529,309108.997,1/9/14 18:35,Switzerland,Bern
Swiss Soccer/Swiss Challenge League/Fixtures 01 September/Schaffhausen v Winterthur/Asian Handicap,33,2463.72,219.844,3831.579,,Switzerland,Bern
Swiss Soccer/Swiss Challenge League/Fixtures 01 September/Schaffhausen v Winterthur/Total Goals,72,2217.5,6996.011,7563.4208,,Switzerland,Bern
Thailand Soccer/Thailand Division 1/Fixtures 06 September/Pattaya Utd v Nakhon Pathom FC,390,14611.02,19873.4816,9505.5688,6/9/14 10:41,Thailand,Bangkok
Thailand Soccer/Thailand Division 1/Fixtures 07 September/TTM Lopburi FC v Nakhon Ratchasima FC,456,13794.16,12209.0642,13241.762,7/9/14 12:36,Thailand,Bangkok
Thailand U19 v Myanmar U19/Asian Handicap,4,16,0,16.16,,Thailand,Bangkok
Twente (W) v Ajax (W)/Asian Handicap,4,16.4,29.588,0,,Netherlands,Amsterdam
U19 Internationals/AFF U19 Championship/Fixtures 05 September / Indonesia U19 v Thailand U19,7045,124853.49,129075.7896,195218.2404,5/9/14 11:06,Vietnam,Hanoi
U19 Internationals/AFF U19 Championship/Fixtures 05 September / Vietnam U19 v Australia U19,11943,296730.76,299355.8181,392740.3568,5/9/14 13:57,Vietnam,Hanoi
U19 Internationals/AFF U19 Championship/Fixtures 07 September / Australia U19 v Japan U19,2507,56656.06,64004.0692,65304.6248,7/9/14 11:21,Vietnam,Hanoi
U19 Internationals/AFF U19 Championship/Fixtures 07 September / Thailand U19 v Myanmar U19,919,15653.14,24536.0144,19841.461,7/9/14 13:55,Vietnam,Hanoi
U19 Internationals/Fixtures 04 September / Slovenia U19 v Poland U19,6804,194138.68,181560.3166,307463.584,4/9/14 15:48,Slovenia,Ljubljana
U19 Internationals/Fixtures 05 September / Austria U19 v Switzerland U19,2985,92633.24,97217.7786,106211.627,5/9/14 16:42,Austria,Vienna
U19 Internationals/Fixtures 05 September / Germany U19 v Netherlands U19,5003,128856.54,133843.076,183024.1428,5/9/14 17:49,Germany,Berlin
U19 Internationals/Fixtures 06 September / Estonia U19 v Belarus U19,2171,51585.5,49257.0896,41450.9634,6/9/14 16:22,Estonia,Tallinn
U20 Internationals/Four Nations Tournament U20/Fixtures 04 September / Poland U20 v Switzerland U20,7118,171514.58,164361.3554,220651.3404,4/9/14 16:49,Poland,Warsaw
U21 Euro Championship/Qualifiers/Fixtures 03 September / Azerbaijan U21 v Israel U21,14475,584532.56,610091.5437,686571.7672,3/9/14 15:53,Azerbaijan,Baku
U21 Euro Championship/Qualifiers/Fixtures 03 September / Estonia U21 v Bulgaria U21,6610,173232.72,148861.577,308193.636,3/9/14 17:23,Estonia,Tallinn
U21 Euro Championship/Qualifiers/Fixtures 03 September / Latvia U21 v Croatia U21,11270,484301.42,527330.999,557412.3398,3/9/14 15:08,Latvia,Riga
U21 Euro Championship/Qualifiers/Fixtures 03 September/Denmark U21 v Russia U21,9760,412327.58,451881.5502,571747.0836,3/9/14 16:47,Denmark,Copenhagen
U21 Euro Championship/Qualifiers/Fixtures 03 September/Denmark U21 v Russia U21/Asian Handicap,88,16966.82,1603.1982,39598.6908,,Denmark,Copenhagen
U21 Euro Championship/Qualifiers/Fixtures 03 September/Denmark U21 v Russia U21/Total Goals,38,594.78,661.099,5096.91,,Denmark,Copenhagen
U21 Euro Championship/Qualifiers/Fixtures 03 September/Iceland U21 v Armenia U21,11122,458089.5,488739.7364,612562.993,3/9/14 17:17,Iceland,Reykjavik
U21 Euro Championship/Qualifiers/Fixtures 03 September/Iceland U21 v Armenia U21/Asian Handicap,94,9042.74,7006.7368,8293.6114,,Iceland,Reykjavik
U21 Euro Championship/Qualifiers/Fixtures 03 September/Iceland U21 v Armenia U21/Total Goals,47,3009.02,3670.324,7892.3706,,Iceland,Reykjavik
U21 Euro Championship/Qualifiers/Fixtures 03 September/Slovenia U21 v Andorra U21,4107,206604.56,204273.1242,340171.3222,3/9/14 16:50,Slovenia,Ljubljana
U21 Euro Championship/Qualifiers/Fixtures 03 September/Slovenia U21 v Andorra U21/Asian Handicap,8,1101.9,350.2112,997.2074,,Slovenia,Ljubljana
U21 Euro Championship/Qualifiers/Fixtures 03 September/Slovenia U21 v Andorra U21/Total Goals,13,887.84,1800.0846,188.6,,Slovenia,Ljubljana
U21 Euro Championship/Qualifiers/Fixtures 04 September / Netherlands U21 v Georgia U21,16933,533839.93,466432.4707,657389.4814,4/9/14 17:59,Netherlands,Amsterdam
U21 Euro Championship/Qualifiers/Fixtures 04 September / Slovakia U21 v Scotland U21,11046,371841.13,305428.4437,690547.0178,4/9/14 20:24,Slovakia,Bratislava
U21 Euro Championship/Qualifiers/Fixtures 04 September/Hungary U21 v Spain U21,23537,931432.32,1034064.345,935932.4318,4/9/14 15:49,Hungary,Budapest
U21 Euro Championship/Qualifiers/Fixtures 04 September/Hungary U21 v Spain U21/Asian Handicap,41,3287.18,4924.0512,1384.5088,,Hungary,Budapest
U21 Euro Championship/Qualifiers/Fixtures 04 September/Hungary U21 v Spain U21/Total Goals,101,4572.54,1615.0528,23948.5556,,Hungary,Budapest
U21 Euro Championship/Qualifiers/Fixtures 04 September/Kazakhstan U21 v France U21,8175,342196.36,350874.4382,353556.988,4/9/14 16:06,Kazakhstan,Astana
U21 Euro Championship/Qualifiers/Fixtures 04 September/Kazakhstan U21 v France U21/Asian Handicap,71,7308.5,7344.6048,5959.3714,,Kazakhstan,Astana
U21 Euro Championship/Qualifiers/Fixtures 04 September/Kazakhstan U21 v France U21/Total Goals,7,376.18,0,1041.8058,,Kazakhstan,Astana
U21 Euro Championship/Qualifiers/Fixtures 04 September/Norway U21 v Portugal U21,16506,608793.57,641130.2736,874834.7342,4/9/14 18:26,Norway,Oslo
U21 Euro Championship/Qualifiers/Fixtures 04 September/Norway U21 v Portugal U21/Asian Handicap,68,5695.96,5137.115,8840.0824,,Norway,Oslo
U21 Euro Championship/Qualifiers/Fixtures 04 September/Norway U21 v Portugal U21/Total Goals,89,3557.86,2959.2974,14844.876,,Norway,Oslo
U21 Euro Championship/Qualifiers/Fixtures 04 September/Romania U21 v Montenegro U21,10076,377783.48,407545.1884,557167.5168,4/9/14 18:13,Romania,Bucharest
U21 Euro Championship/Qualifiers/Fixtures 04 September/Romania U21 v Montenegro U21/Asian Handicap,55,2277.84,1164.1988,5430.525,,Romania,Bucharest
U21 Euro Championship/Qualifiers/Fixtures 04 September/Romania U21 v Montenegro U21/Total Goals,67,2127.84,23650.4838,0,,Romania,Bucharest
U21 Euro Championship/Qualifiers/Fixtures 04 September/Ukraine U21 v Switzerland U21,11928,403236.49,396934.2294,576623.2164,4/9/14 17:07,Ukraine,Kyiv
U21 Euro Championship/Qualifiers/Fixtures 04 September/Ukraine U21 v Switzerland U21/Asian Handicap,43,875.06,693.7922,906.1752,,Ukraine,Kyiv
U21 Euro Championship/Qualifiers/Fixtures 04 September/Ukraine U21 v Switzerland U21/Total Goals,78,2129.78,1009.0988,21275.7278,,Ukraine,Kyiv
U21 Euro Championship/Qualifiers/Fixtures 05 September / Cyprus U21 v Belgium U21,12645,439761.72,496034.6948,771637.7083,5/9/14 16:33,Cyprus,Nicosia
U21 Euro Championship/Qualifiers/Fixtures 05 September / Italy U21 v Serbia U21,19766,856717.36,877855.6486,1152606.27,5/9/14 20:56,Italy,Rome
U21 Euro Championship/Qualifiers/Fixtures 05 September/Austria U21 v Bosnia U21,8942,414853.59,471405.864,443070.5618,5/9/14 20:22,Austria,Vienna
U21 Euro Championship/Qualifiers/Fixtures 05 September/Austria U21 v Bosnia U21/Asian Handicap,45,4878.78,9351.2532,126.9426,,Austria,Vienna
U21 Euro Championship/Qualifiers/Fixtures 05 September/Austria U21 v Bosnia U21/Total Goals,85,2939,453.4892,11497.7184,,Austria,Vienna
U21 Euro Championship/Qualifiers/Fixtures 05 September/Finland U21 v Wales U21,9970,337137.51,241411.9084,723718.7158,5/9/14 17:51,Finland,Helsinki
U21 Euro Championship/Qualifiers/Fixtures 05 September/Finland U21 v Wales U21/Asian Handicap,65,5805.54,5095.3014,7313.4902,,Finland,Helsinki
U21 Euro Championship/Qualifiers/Fixtures 05 September/Finland U21 v Wales U21/Total Goals,33,1375.18,840.9814,16435.912,,Finland,Helsinki
U21 Euro Championship/Qualifiers/Fixtures 05 September/Germany U21 v Rep of Ireland U21,15211,801060.99,798703.6126,875129.5076,5/9/14 17:51,Germany,Berlin
U21 Euro Championship/Qualifiers/Fixtures 05 September/Italy U21 v Serbia U21,1869,50527.38,55907.061,87540.8538,5/9/14 20:58,Italy,Rome
U21 Euro Championship/Qualifiers/Fixtures 05 September/Lithuania U21 v England U21,19706,837274.79,968734.191,809760.2646,5/9/14 17:50,Lithuania,Vilnius
U21 Euro Championship/Qualifiers/Fixtures 05 September/Lithuania U21 v England U21/Asian Handicap,37,2890.22,659.3186,4853.9338,,Lithuania,Vilnius
U21 Euro Championship/Qualifiers/Fixtures 05 September/Lithuania U21 v England U21/Total Goals,27,4748.52,4353.3728,6207.0058,,Lithuania,Vilnius
U21 Euro Championship/Qualifiers/Fixtures 05 September/Sweden U21 v Greece U21,10214,420757.48,505623.7654,620565.967,5/9/14 17:51,Sweden,Stockholm
U21 Euro Championship/Qualifiers/Fixtures 05 September/Sweden U21 v Greece U21/Asian Handicap,94,4601.16,4431.7746,4420.802,,Sweden,Stockholm
U21 Euro Championship/Qualifiers/Fixtures 05 September/Sweden U21 v Greece U21/Total Goals,49,4223.68,4878.438,8231.2884,,Sweden,Stockholm
U21 Euro Championships/Qualifiers/Fixtures 04 September/Slovakia U21 v Scotland U21/Asian Handicap,67,7005.54,10084.6394,3822.7992,,Slovakia,Bratislava
U21 Euro Championships/Qualifiers/Fixtures 04 September/Slovakia U21 v Scotland U21/Total Goals,83,3925.56,3613.7308,49322.594,,Slovakia,Bratislava
U21 Internationals/Fixtures 04 September / Belarus U21 v Liechtenstein U21,4175,181420.68,174457.3068,192126.9824,4/9/14 15:36,Belarus,Minsk
U23 Internationals/Fixtures 06 September/Morocco U23 v Egypt U23,2063,43922.88,42246.9928,84161.1154,6/9/14 20:55,Morocco,Rabat
U23 Internationals/Morocco U23 v Egypt U23,1457,36995.3,33254.5496,39931.8196,2/9/14 20:54,Morocco,Rabat
U23 Internationals/Morocco U23 v Egypt U23/Asian Handicap,2,20,36.6,0,,Morocco,Rabat
Ukrainian Soccer/Ukrainian Druha Liga/Fixtures 01 September/Enerhiya Nova Kakhovka v Obolon-Brovar,4154,60743.5,57753.5346,70432.0884,1/9/14 15:53,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Druha Liga/Fixtures 01 September/Kremin v Arsenal Bila Tserkva,1194,35467.68,35667.7364,22267.9648,1/9/14 16:50,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Druha Liga/Fixtures 01 September/Real Pharm Ovidiopol v FK Makiyivvuhillya,5772,210613.58,233276.941,136237.9144,1/9/14 16:24,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Druha Liga/Fixtures 01 September/Real Pharm Ovidiopol v FK Makiyivvuhillya/Asian Handicap,18,839.08,1639.8548,46.6578,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Druha Liga/Fixtures 05 September/Arsenal Bila Tserkva v Enerhiya Nova Kakhovka,2609,45558.9,44626.8226,51314.7986,5/9/14 14:46,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Druha Liga/Fixtures 05 September/Arsenal Bila Tserkva v Enerhiya Nova Kakhovka/Asian Handicap,23,792.46,0,1411.33,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 01 September/Helios v MFC Mykolaiv,3360,45710.02,39675.286,88559.0496,1/9/14 16:55,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 01 September/Helios v MFC Mykolaiv/Asian Handicap,4,24,0,51.72,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 01 September/Naftovik-Ukrnafta v Dinamo Kiev II,1820,18872.74,7556.5932,46050.3228,1/9/14 16:51,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 01 September/Sumy v Hirnyk,2354,62588.96,68744.1182,68119.1388,1/9/14 17:50,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/Dinamo Kiev II v Bukovina,730,11681.48,14485.1248,6402.8872,6/9/14 13:47,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/Dinamo Kiev II v Bukovina/Asian Handicap,2,4.9,8.477,0,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/FC Poltava v Desna,247,2811.8,2934.7564,1748.679,6/9/14 15:55,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/Hirnyk v Naftovik-Ukrnafta,265,1588.74,1522.0996,824.6498,6/9/14 15:52,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/Hirnyk v Naftovik-Ukrnafta/Asian Handicap,2,4.38,7.3146,0,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/Hirnyk-Sport v Stal Dniprod,349,5818.75,2210.193,10937.9265,6/9/14 13:52,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/MFC Mykolaiv v Oleksandria,143,1222.49,1197.5098,1223.9744,6/9/14 15:54,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/Nyva Ternopil v Sumy,80,999.63,1009.0323,48.5078,6/9/14 15:52,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/Zirka v FK Ternopil,94,1249.18,1352.826,1438,6/9/14 15:52,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 06 September/Zirka v FK Ternopil/Asian Handicap,2,2.48,4.2904,0,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 07 September/Stal Alchevsk v Helios,1853,49491.46,63388.7104,26409.4072,7/9/14 15:50,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian Persha Liga/Fixtures 07 September/Stal Alchevsk v Helios/Asian Handicap,8,78.44,67.848,111.384,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Dynamo Kyiv U19 v FC Volyn Lutsk U19,1862,87599.14,110989.9166,65962.571,3/9/14 14:13,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Dynamo Kyiv U19 v FC Volyn Lutsk U19/Asian Handicap,31,2974.64,5141.7802,58.2062,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Karpaty Lviv U19 v FK H-Z Uzh. U19,2424,90726.92,97539.1862,71214.8796,3/9/14 14:26,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Karpaty Lviv U19 v FK H-Z Uzh. U19/Asian Handicap,10,227.28,341.8088,0,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Vorskla Poltava U19 v Dnipro U19,3476,66107.44,62573.1396,81698.7952,3/9/14 15:27,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Zorya Luhansk U19 v FC Olimpik Donetsk U19,8433,331841.16,348905.749,311624.578,3/9/14 13:14,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Zorya Luhansk U19 v FC Olimpik Donetsk U19/Asian Handicap,8,712.36,1277.04,113.7136,,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/Illichivets U19 v FC Metalurg Donetsk U19,3075,106212.31,104482.9609,102884.5208,3/9/14 12:20,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/Metallist Kharkiv U19 v Odessa U19,4010,126425.54,131725.9014,123358.7378,3/9/14 15:24,Ukraine,Kyiv
Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/Metallist Kharkiv U19 v Odessa U19/Asian Handicap,14,1050.94,1890.54,64.386,,Ukraine,Kyiv
Uruguayan Soccer/Uruguayan Primera/Fixtures 06 September/Danubio v Rampla Juniors,1776,50035.42,47280.08,67080.3028,6/9/14 19:42,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 06 September/Danubio v Rampla Juniors/Asian Handicap,28,826.38,867.0302,1125.5208,,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 06 September/Defensor Sporting v Penarol,6280,184768.02,157275.5175,252428.4043,6/9/14 19:59,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 06 September/Defensor Sporting v Penarol/Asian Handicap,26,1754.84,686.126,3780.4584,,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 06 September/Sud America v Fenix,1866,48422.78,52353.9854,66409.566,6/9/14 19:44,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 07 September/Atenas v Wanderers (Uru),4550,119089.36,131438.1754,161091.1172,7/9/14 19:55,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 07 September/Atenas v Wanderers (Uru)/Asian Handicap,4,17.58,29.4228,0,,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 07 September/El Tanque Sisley v Rentistas,1001,17445.84,15814.49,27408.3802,7/9/14 19:56,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 07 September/El Tanque Sisley v Rentistas/Asian Handicap,2,48.88,93.3608,0,,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 07 September/Racing Club (Uru) v Juventud (Uru),5660,166338.43,167540.5118,176406.6142,7/9/14 14:04,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 07 September/Racing Club (Uru) v Juventud (Uru)/Asian Handicap,3,15.86,19.3492,0,,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 07 September/River Plate (Uru) v Nacional (Uru),2918,84369.57,81726.0142,103704.4184,7/9/14 20:03,Uruguay,Montevideo
Uruguayan Soccer/Uruguayan Primera/Fixtures 07 September/River Plate (Uru) v Nacional (Uru)/Asian Handicap,8,608,653.8748,526.9168,,Uruguay,Montevideo
Uzbekistan Soccer/1st Division - Promotion Round/Fixtures 04 September/FK Kokand 1912 v FK Alanga Koson,1930,59705.18,62421.2412,25347.1718,4/9/14 13:54,Uzbekistan,Tashkent
Uzbekistan Soccer/1st Division - Promotion Round/Fixtures 04 September/FK Obod Tashkent v FK Sherdor Samarqand,3999,152708.5,160531.4104,111123.3932,4/9/14 13:51,Uzbekistan,Tashkent
Uzbekistan Soccer/Uzbekistan Professional League/Fixtures 07 September/Olmaliq v Pakhtakor,370,11448.22,12738.3082,5001.7846,7/9/14 14:54,Uzbekistan,Tashkent
Vietnam U19 v Australia U19/Asian Handicap,34,1324.32,860.9056,1437.4486,,Vietnam,Hanoi
Welsh Soccer/Welsh Premier League/Fixtures 05 September/Bangor City v Airbus UK,2218,33487.22,33988.8364,38932.279,5/9/14 20:42,Wales,Cardiff
Welsh Soccer/Welsh Premier League/Fixtures 05 September/Connahs Quay v The New Saints,2181,53637.89,60678.5191,34650.8918,5/9/14 20:23,Wales,Cardiff
Welsh Soccer/Welsh Premier League/Fixtures 05 September/Connahs Quay v The New Saints/Asian Handicap,26,244.26,142.559,383.493,,Wales,Cardiff
Welsh Soccer/Welsh Premier League/Fixtures 06 September/Newtown v Prestatyn,4585,102516.8,99303.1946,169170.5272,6/9/14 15:25,Wales,Cardiff
Welsh Soccer/Welsh Premier League/Fixtures 06 September/Newtown v Prestatyn/Asian Handicap,4,7.96,0,18.2778,,Wales,Cardiff
Welsh Soccer/Welsh Premier League/Fixtures 07 September/Bala Town v Carmarthen Town,2741,47514.58,49857.7246,85859.781,7/9/14 14:19,Wales,Cardiff
Welsh Soccer/Welsh Premier League/Fixtures 07 September/Bala Town v Carmarthen Town/Asian Handicap,42,847.12,311.3588,1199.4568,,Wales,Cardiff
Welsh Soccer/Welsh Premier League/Fixtures 07 September/Rhyl v Aberystwyth,3365,84672.78,64843.2149,111002.846,7/9/14 13:52,Wales,Cardiff
Welsh Soccer/Welsh Premier League/Fixtures 07 September/Rhyl v Aberystwyth/Asian Handicap,6,21.18,27.9282,0,,Wales,Cardiff
Womens Soccer/BeNe League/Fixtures 02 September / Anderlecht (W) v OH Leuven (W),1980,45550.63,47432.6191,42187.2384,2/9/14 19:18,Belgium,Brussels
Womens Soccer/BeNe League/Fixtures 02 September / Heerenveen (W) v ADO Den Haag (W),2827,63277.87,68493.7284,74188.897,2/9/14 19:25,Belgium,Brussels
Womens Soccer/BeNe League/Fixtures 02 September / KAA Gent (W) v Zwolle (W),3372,98314.35,82739.6182,176474.8794,2/9/14 20:21,Belgium,Brussels
Womens Soccer/BeNe League/Fixtures 02 September / Lierse SK (W) v Standard (W),2859,46613.44,44592.1822,72219.7184,2/9/14 20:22,Belgium,Brussels
Womens Soccer/BeNe League/Fixtures 02 September / Twente (W) v Ajax (W),7253,134694.72,137910.6,189507.7898,2/9/14 18:24,Belgium,Brussels
